Delivery_ID,Delivery_Start_Date,Delivery_Start_Time,Traffic_Conditions,Number_of_Packages,Customer_Preference_for_Delivery_Time,Distance_(miles),fog,rain,snow,hail,Historical_Delivery_Time_(hours)
41564.0,2020-05-07,07:06:00,Moderate,12.0,Afternoon,125.84624845941298,None,None,None,None,5.498710806023147
41565.0,2023-07-20,04:24:00,Moderate,3.0,Morning,169.85838385513745,None,Low,None,Mid,10.133302003287552
41566.0,2022-08-03,00:27:00,High,20.0,Afternoon,39.568310804554045,None,None,None,None,8.511434468570366
41567.0,2020-07-17,12:05:00,Moderate,19.0,Morning,114.52704034125571,None,Low,None,Low,6.793602016345857
41568.0,2022-08-21,18:43:00,Low,6.0,Morning,112.49500934284836,Low,Mid,None,None,5.057050296642343
41569.0,2023-02-27,11:47:00,High,3.0,Morning,71.06846000989465,None,None,Low,None,6.629223671286691
41570.0,2021-09-26,05:43:00,Low,18.0,Afternoon,207.38395224563055,None,None,None,None,9.007165628821111
41571.0,2020-10-25,09:54:00,High,13.0,Afternoon,178.37540074066058,None,Low,None,None,7.53140891605338
41572.0,2020-07-25,03:31:00,Low,8.0,Afternoon,142.75354227686148,None,Mid,None,None,7.916503933076503
41573.0,2020-06-09,19:20:00,High,2.0,Evening,179.3790097686144,None,Low,Mid,None,6.360092377514706
41574.0,2020-01-12,19:15:00,Low,18.0,Evening,71.5809171313415,None,None,None,None,3.722291782242091
41575.0,2022-10-24,02:33:00,High,20.0,Evening,153.31891083909682,None,None,None,Low,11.837177539566708
41576.0,2021-09-28,11:19:00,Moderate,16.0,Morning,70.23152974921108,None,None,None,High,7.967489279033138
41577.0,2021-06-16,09:36:00,Moderate,14.0,Evening,42.668089152390536,None,Low,High,None,4.370281430262296
41578.0,2022-04-20,09:12:00,Moderate,11.0,Morning,120.00989201799999,None,None,None,None,4.204356774625845
41579.0,2021-03-24,06:45:00,Moderate,1.0,Afternoon,168.76400396695607,None,None,None,Low,8.446016305520118
41580.0,2020-11-11,13:03:00,Low,14.0,Morning,129.33925107605262,Low,Mid,Mid,Low,10.949427520092648
41581.0,2023-08-23,19:46:00,Moderate,11.0,Morning,89.47916245973428,None,None,Mid,Low,7.244850890156518
41582.0,2022-07-26,05:36:00,Moderate,12.0,Morning,207.44370161307683,None,Low,None,None,9.254969122718705
41583.0,2023-03-19,08:01:00,High,11.0,Morning,64.19677232892086,None,None,None,None,4.947179101298513
41584.0,2022-12-14,04:00:00,Low,14.0,Afternoon,75.74087519640042,Mid,None,Mid,None,9.408019244789665
41585.0,2022-08-10,16:18:00,Moderate,1.0,Evening,59.050442196653094,Mid,None,None,None,4.868745164411417
41586.0,2022-08-18,02:49:00,Low,20.0,Morning,135.20148930907723,None,Mid,None,None,6.51980061608589
41587.0,2022-05-28,12:51:00,High,9.0,Evening,126.03235507363455,None,Mid,Low,None,8.598182124936937
41588.0,2021-07-05,20:42:00,Low,19.0,Evening,294.5482455838632,None,Mid,None,Low,13.206134891951802
41589.0,2020-05-02,00:26:00,Low,19.0,Morning,44.650094416628875,Low,Low,None,None,5.256438308182072
41590.0,2020-03-21,16:20:00,High,17.0,Afternoon,151.42275211672344,Mid,None,None,None,11.0766687632976
41591.0,2023-04-12,21:23:00,High,6.0,Evening,56.46801713392968,None,None,None,None,3.9349142230384944
41592.0,2021-05-23,17:21:00,High,15.0,Evening,204.14448022022057,Low,Low,None,None,8.832384135942421
41593.0,2022-04-02,02:24:00,Low,12.0,Morning,81.5878102270313,None,None,None,None,4.617181612131421
41594.0,2020-12-25,18:24:00,High,18.0,Morning,182.58244199305312,High,None,None,High,22.65903460543014
41595.0,2020-06-07,08:13:00,High,16.0,Afternoon,126.77327519977891,Mid,High,None,None,11.976192833083516
41596.0,2023-10-20,03:39:00,Moderate,13.0,Morning,25.947728825812106,None,Low,None,Mid,6.131371086716929
41597.0,2021-08-04,03:44:00,Low,14.0,Afternoon,91.14178596450739,Mid,Low,None,None,7.444484877746393
41598.0,2021-05-05,18:54:00,Moderate,13.0,Morning,31.36159421509531,Mid,None,None,None,5.259209049231598
41599.0,2021-11-18,00:59:00,Moderate,2.0,Evening,132.2249548769151,None,Mid,Low,Mid,11.93973385598148
41600.0,2021-01-12,06:12:00,Low,4.0,Afternoon,101.94177521855175,Mid,None,High,Mid,7.383900539829387
41601.0,2022-03-28,15:24:00,High,17.0,Afternoon,136.841508543612,None,None,None,Low,10.04422670551662
41602.0,2023-05-17,08:01:00,High,6.0,Afternoon,151.20351080436637,None,None,None,None,7.00677808751519
41603.0,2023-06-20,03:43:00,Low,18.0,Afternoon,89.79428638691998,None,None,Low,None,7.286960927376557
41604.0,2022-11-14,17:48:00,Moderate,8.0,Afternoon,106.0152184947489,High,None,None,None,10.64634504914701
41605.0,2021-05-06,15:33:00,High,11.0,Morning,70.58962981875288,Low,None,None,None,4.177474630283265
41606.0,2022-06-07,11:36:00,Moderate,10.0,Morning,185.7739541207237,None,None,None,None,8.156515152270337
41607.0,2021-01-21,03:16:00,Moderate,2.0,Afternoon,131.43599952807025,None,Low,None,None,6.382393123444612
41608.0,2021-06-21,03:41:00,High,15.0,Evening,85.6419112602648,None,None,Mid,Low,9.92513426516411
41609.0,2020-06-03,00:16:00,Low,17.0,Afternoon,170.19125349726863,None,Mid,None,High,9.176925101610163
41610.0,2020-09-06,07:11:00,High,5.0,Afternoon,52.358938974992924,None,Low,None,None,6.344067748992309
41611.0,2021-04-08,16:32:00,Low,2.0,Morning,64.09359940986712,Mid,Low,None,None,2.3615343939017888
41612.0,2022-03-24,04:38:00,Moderate,17.0,Afternoon,49.61691139865991,None,Low,None,None,6.761756080910561
41613.0,2021-05-09,19:58:00,Low,3.0,Evening,115.81333084974787,Low,None,None,None,3.1712251552177055
41614.0,2022-11-19,06:41:00,Moderate,15.0,Morning,93.01785060984744,Low,High,Low,Low,14.664871569296011
41615.0,2020-12-18,19:43:00,Low,18.0,Evening,117.75132547071757,Mid,None,Low,Low,8.658028271423644
41616.0,2023-02-02,19:41:00,High,18.0,Afternoon,92.53741041089594,None,Low,Low,None,10.674772542426156
41617.0,2021-12-18,05:17:00,Moderate,1.0,Morning,50.41246915421016,Low,Low,Low,None,4.5067561369421
41618.0,2023-04-10,08:22:00,Low,4.0,Afternoon,199.39932501244039,None,None,Mid,None,6.530548802114277
41619.0,2023-01-09,13:11:00,Low,4.0,Evening,125.36704731787256,None,None,None,None,5.1177878021636065
41620.0,2023-11-11,18:16:00,Low,7.0,Evening,99.46767207995853,Low,None,None,High,7.711109342978026
41621.0,2020-01-23,01:37:00,High,16.0,Morning,142.53053295851493,Mid,None,None,None,9.43556118041509
41622.0,2023-11-08,12:32:00,High,19.0,Afternoon,121.43713896820215,Low,Mid,None,None,9.430824888011502
41623.0,2022-02-04,12:23:00,Low,1.0,Morning,72.29039044945685,Mid,None,None,None,3.69534202162188
41624.0,2023-09-26,01:56:00,Moderate,11.0,Evening,109.95616193532275,None,None,Mid,None,6.976723786430445
41625.0,2022-10-16,09:08:00,Low,3.0,Afternoon,64.85324237170092,None,None,Mid,None,4.172861846350325
41626.0,2023-01-13,06:26:00,High,6.0,Afternoon,139.66336388943594,Mid,None,None,None,10.322775887388627
41627.0,2022-03-14,11:47:00,Moderate,17.0,Afternoon,129.51509763492464,None,None,None,None,7.02474147424451
41628.0,2020-09-22,00:43:00,Low,2.0,Afternoon,116.8667801300715,None,Low,Low,None,6.002159056739806
41629.0,2021-01-21,15:16:00,Low,9.0,Afternoon,91.87279245371289,Mid,High,None,Mid,6.607051995166295
41630.0,2020-02-26,10:28:00,Low,8.0,Evening,108.43972377525,None,None,None,Low,4.199289511937431
41631.0,2022-01-15,01:56:00,Moderate,2.0,Afternoon,151.2968574680375,Low,None,Mid,None,7.344842388324807
41632.0,2020-06-20,11:50:00,Low,18.0,Evening,48.604179927470284,None,High,None,None,6.319193503279452
41633.0,2020-08-19,22:40:00,High,3.0,Morning,159.8740227475298,Mid,Low,None,None,10.740051056855204
41634.0,2023-09-14,08:42:00,Low,10.0,Morning,121.80932150690968,None,None,Mid,None,6.238057726913504
41635.0,2022-10-16,08:37:00,Low,17.0,Evening,101.75861659526896,Mid,None,Low,None,6.626460855000602
41636.0,2020-08-16,08:54:00,Low,13.0,Evening,105.13615387982729,Mid,None,None,None,8.336324863785089
41637.0,2021-02-11,13:05:00,Low,15.0,Morning,151.09015519186173,None,None,None,None,8.616144375374763
41638.0,2021-08-02,21:55:00,Low,16.0,Morning,78.84842636526344,Low,None,Low,None,6.567013798201175
41639.0,2021-12-15,02:43:00,Moderate,9.0,Evening,130.4465297276389,Low,None,None,None,7.166417372218403
41640.0,2021-05-01,06:39:00,Low,18.0,Morning,186.3843143905489,None,None,None,None,8.193035855425684
41641.0,2023-08-24,17:34:00,Moderate,8.0,Morning,163.6469521471013,Mid,High,Mid,None,13.794987537285675
41642.0,2022-02-17,21:12:00,Low,2.0,Afternoon,87.99297735228862,Low,Low,None,None,3.8468161409805193
41643.0,2021-05-17,17:32:00,Moderate,19.0,Morning,64.6150379055602,Low,None,None,None,6.937128358774127
41644.0,2020-06-18,16:59:00,High,5.0,Evening,142.57285194139908,None,Low,Mid,Low,6.390251074197039
41645.0,2021-01-24,09:29:00,High,10.0,Morning,261.5391801433906,None,None,None,None,10.543162105701064
41646.0,2022-01-11,01:08:00,Low,6.0,Morning,175.95417333284024,Low,Low,Low,Mid,13.067815063817712
41647.0,2021-12-02,04:05:00,Moderate,13.0,Evening,133.09505737275802,Mid,Mid,Low,Low,11.755438526157244
41648.0,2021-10-09,03:11:00,Moderate,18.0,Afternoon,102.48234553474597,None,None,High,None,8.093036237836897
41649.0,2023-05-12,22:18:00,High,11.0,Evening,123.20524950922032,None,None,High,High,11.165662137110463
41650.0,2020-04-28,12:50:00,Moderate,14.0,Evening,75.70027810126462,Mid,Low,None,None,5.995215494601838
41651.0,2021-07-01,22:05:00,High,1.0,Afternoon,114.58576668943815,Mid,None,Mid,None,6.558301947807396
41652.0,2021-12-07,10:43:00,Low,6.0,Afternoon,111.79923463207331,Mid,None,None,None,6.42740044588689
41653.0,2021-11-06,19:02:00,Low,15.0,Morning,146.03238851792452,None,Low,None,None,6.522937124550755
41654.0,2023-06-27,15:04:00,Moderate,20.0,Evening,163.5912376466713,None,None,None,None,10.646227212858392
41655.0,2021-01-11,21:16:00,Moderate,8.0,Afternoon,161.2219638094138,None,None,None,None,5.072822567361865
41656.0,2023-11-07,11:34:00,High,9.0,Afternoon,142.99218229128516,None,None,None,None,10.418210791909198
41657.0,2023-12-13,21:45:00,High,13.0,Morning,102.51915326113775,Mid,Mid,None,None,12.602784392965917
41658.0,2020-12-23,18:58:00,Low,6.0,Afternoon,90.94123058257806,None,None,Low,None,5.321078867774978
41659.0,2023-07-01,09:48:00,High,20.0,Afternoon,66.72922246491285,Low,Low,Mid,None,9.800776103126177
41660.0,2021-05-08,09:11:00,Moderate,10.0,Evening,92.67800777858798,None,None,None,None,4.335896457457983
41661.0,2022-12-05,05:42:00,Moderate,1.0,Morning,174.86330551937837,None,None,None,None,10.266722398890144
41662.0,2022-12-10,18:01:00,High,11.0,Afternoon,135.07006234308804,None,None,None,None,8.787344693738332
41663.0,2022-04-07,16:54:00,High,5.0,Morning,130.91709268390605,None,None,None,Mid,5.303300795264586
41664.0,2023-02-09,21:59:00,Moderate,14.0,Evening,85.46555963140331,High,Mid,High,None,8.324245303936445
41665.0,2020-08-05,11:38:00,High,19.0,Morning,69.42459840713295,None,None,None,None,8.806864255868447
41666.0,2022-09-18,04:22:00,Moderate,18.0,Morning,156.4381172605621,None,Low,None,None,8.934288010286101
41667.0,2021-08-20,07:19:00,Moderate,11.0,Evening,83.52700023484941,Mid,High,None,Low,6.13245461683187
41668.0,2020-11-28,00:00:00,High,5.0,Afternoon,80.52680227934528,Low,None,None,None,4.956369695383586
41669.0,2023-09-11,20:27:00,Moderate,19.0,Evening,128.44543624482648,None,None,Low,None,8.084543800211323
41670.0,2022-11-15,13:45:00,High,13.0,Morning,225.5361858189916,None,None,None,None,10.796776152620637
41671.0,2023-12-27,23:14:00,Moderate,8.0,Afternoon,120.66140992248077,None,Low,Mid,None,10.493805412377144
41672.0,2021-07-20,07:42:00,Moderate,10.0,Evening,110.47980621377572,Mid,None,None,None,7.558798434759271
41673.0,2022-04-04,06:42:00,Moderate,1.0,Afternoon,170.07634696823487,None,None,None,None,4.137402249192317
41674.0,2021-01-22,20:17:00,Low,13.0,Afternoon,51.125293569379906,Mid,Low,Low,None,4.672069609065809
41675.0,2023-04-28,05:01:00,Low,14.0,Morning,66.00325676300642,None,Mid,None,High,8.695985025417457
41676.0,2023-07-18,21:45:00,High,17.0,Morning,148.17628872760855,None,None,None,None,9.829962454727621
41677.0,2020-02-04,09:39:00,High,18.0,Morning,104.1144192083162,None,None,None,None,8.040813186597902
41678.0,2023-02-03,02:03:00,High,15.0,Afternoon,200.48918266743902,None,Low,Low,Low,8.734325074054796
41679.0,2020-02-26,11:46:00,High,11.0,Evening,125.76248753823444,None,None,High,None,6.850803653558683
41680.0,2021-01-10,15:10:00,Moderate,5.0,Evening,148.73116391075524,None,None,None,Low,7.031158025230232
41681.0,2023-05-24,21:05:00,High,6.0,Morning,75.14782059682065,Low,None,Mid,None,6.6752608267821945
41682.0,2022-07-08,14:47:00,Moderate,2.0,Morning,86.30560194231438,Mid,None,Low,None,6.154958680746398
41683.0,2022-05-28,07:21:00,High,12.0,Evening,128.82013402524876,Low,Low,Mid,None,6.598472508107981
41684.0,2020-02-28,03:23:00,High,9.0,Afternoon,80.84743316914832,None,None,None,None,6.887716043730429
41685.0,2021-11-07,17:57:00,Moderate,4.0,Afternoon,98.42721875413297,Low,None,None,None,7.685007801018399
41686.0,2022-11-14,07:38:00,Moderate,6.0,Morning,151.28782422659563,Low,None,Mid,Low,9.02897060497696
41687.0,2023-01-07,17:59:00,High,8.0,Evening,258.0299831071285,None,None,None,Low,10.544709863198653
41688.0,2023-10-07,14:33:00,Moderate,17.0,Morning,86.56942302354457,High,None,None,Low,10.368935494138356
41689.0,2021-10-10,14:02:00,Low,11.0,Afternoon,39.542444794876175,Mid,None,None,None,4.634944465688801
41690.0,2020-04-23,18:56:00,High,4.0,Morning,111.22464762235457,None,Mid,None,Low,6.7830349104267755
41691.0,2023-12-02,21:25:00,High,20.0,Morning,139.0983208472633,None,Mid,None,None,13.23171794640702
41692.0,2022-04-17,11:25:00,High,13.0,Morning,142.23125164102146,None,Mid,None,None,8.766354906227319
41693.0,2021-07-04,00:08:00,High,2.0,Morning,147.69511571597258,None,Low,Low,None,6.5002808426364895
41694.0,2021-04-22,20:30:00,Low,7.0,Evening,183.6517355099307,None,High,None,None,5.644183903242135
41695.0,2020-02-24,08:11:00,Moderate,12.0,Morning,118.97695956420974,Low,High,Mid,None,12.554070295952618
41696.0,2023-08-07,22:01:00,High,10.0,Afternoon,115.00364992580566,Low,None,None,None,9.556707269463592
41697.0,2021-04-11,11:43:00,Moderate,14.0,Evening,146.36398733813272,Low,Mid,Low,None,9.134837552218913
41698.0,2021-11-28,12:15:00,Moderate,3.0,Afternoon,54.53935457070675,Low,None,None,Mid,7.372653923184028
41699.0,2023-01-02,01:10:00,High,19.0,Morning,76.10642206075865,Low,None,Low,High,10.280659105100817
41700.0,2020-12-01,15:13:00,Moderate,3.0,Evening,152.98149239486474,None,None,None,None,6.39948345873476
41701.0,2021-10-03,17:06:00,Low,9.0,Afternoon,37.50563308799593,Low,None,None,None,3.282607015322203
41702.0,2022-05-23,13:39:00,Moderate,4.0,Afternoon,237.4034124785677,Mid,None,None,None,8.289708050054406
41703.0,2020-09-16,12:31:00,Moderate,18.0,Evening,69.01472978584346,Mid,None,None,None,5.162584005249799
41704.0,2021-08-13,14:23:00,Low,6.0,Afternoon,52.86294508384765,None,None,None,Low,4.6503781486201605
41705.0,2023-04-19,11:32:00,Moderate,4.0,Evening,152.55947149072813,Low,Mid,Low,None,9.515884754420394
41706.0,2022-11-16,21:37:00,Low,14.0,Morning,112.0057019190931,Low,None,Low,None,8.995999673929601
41707.0,2021-04-09,09:18:00,High,2.0,Morning,152.41322479050154,None,None,None,Low,6.962507575045467
41708.0,2022-07-22,17:27:00,High,17.0,Morning,123.32935283455818,Low,Mid,None,None,10.264641866584066
41709.0,2023-04-05,03:24:00,Moderate,7.0,Morning,113.24027664599565,None,None,None,None,6.084165598852956
41710.0,2023-03-23,00:01:00,High,1.0,Afternoon,60.93695137403252,Low,Low,Low,None,7.43495130821729
41711.0,2022-06-17,04:00:00,Low,5.0,Evening,167.5891111837935,Low,Low,Low,None,6.8052591954961175
41712.0,2023-03-04,18:13:00,High,19.0,Afternoon,153.41004324371244,High,Low,None,None,8.37390069861736
41713.0,2023-11-21,10:10:00,Moderate,13.0,Afternoon,85.85258279566978,Low,None,None,None,10.317253525332893
41714.0,2022-04-14,10:10:00,Low,4.0,Morning,129.26282281210146,None,Low,High,None,4.583153916297407
41715.0,2021-05-25,14:19:00,Moderate,17.0,Morning,155.43801177285673,None,None,Mid,None,9.30378379991488
41716.0,2023-09-25,11:45:00,Moderate,2.0,Morning,151.85806640886886,None,Low,None,None,5.466616705997922
41717.0,2020-08-22,23:21:00,High,20.0,Afternoon,198.84174137965738,None,High,None,High,14.225818067562967
41718.0,2022-07-16,19:39:00,Low,7.0,Evening,94.59865911016858,None,None,None,None,4.76375218814882
41719.0,2023-05-25,03:54:00,High,16.0,Morning,132.49732763818906,High,Mid,None,None,12.97136711550816
41720.0,2021-09-12,08:29:00,High,12.0,Evening,110.66904324522046,High,Low,None,None,9.393708982457715
41721.0,2022-09-02,04:59:00,Low,1.0,Morning,157.30147147916546,None,Low,None,High,7.008902638465208
41722.0,2023-10-02,00:45:00,Moderate,20.0,Evening,54.90841061951686,Mid,Low,None,Mid,7.099654645514332
41723.0,2023-09-06,21:34:00,Low,18.0,Morning,122.42426530320783,None,Low,Mid,High,11.418316198509055
41724.0,2023-01-01,22:59:00,Moderate,20.0,Afternoon,131.589258787011,Mid,None,None,None,7.936535858113595
41725.0,2021-12-26,08:48:00,High,6.0,Afternoon,211.2551925643179,None,None,None,None,9.637111218911494
41726.0,2021-04-17,11:43:00,High,15.0,Evening,109.3029927880184,None,None,None,None,9.08828148983535
41727.0,2021-09-25,14:37:00,High,2.0,Morning,124.84982472308414,Low,Low,Low,None,7.899399467746058
41728.0,2022-01-04,08:43:00,Low,6.0,Morning,97.32437760755136,Mid,None,Low,None,4.205584910368729
41729.0,2020-10-22,21:13:00,Moderate,17.0,Evening,133.54283983407083,None,None,None,None,6.1036868053174285
41730.0,2020-10-03,11:18:00,High,20.0,Morning,156.9496755182324,None,None,None,None,12.588076585128352
41731.0,2020-04-27,17:35:00,Moderate,2.0,Evening,93.10933054587998,Low,Mid,Low,None,5.6740930930044735
41732.0,2020-01-23,04:47:00,Low,4.0,Evening,67.48761238303064,High,None,Low,None,5.1776074751457895
41733.0,2022-03-10,23:47:00,High,8.0,Afternoon,168.86134952093653,Low,Low,Mid,None,10.8671991616608
41734.0,2021-12-03,04:31:00,Moderate,3.0,Morning,106.81237500372977,None,Low,None,None,5.453899183039619
41735.0,2022-12-14,13:58:00,High,11.0,Morning,133.32355850044988,None,None,None,None,10.108315395019591
41736.0,2022-03-17,16:34:00,Moderate,1.0,Afternoon,119.05204502680587,None,Mid,None,None,4.515550901892961
41737.0,2021-01-19,02:46:00,High,4.0,Evening,168.97471049680126,None,Low,High,None,8.365909616488882
41738.0,2023-03-08,08:55:00,Low,18.0,Afternoon,108.97715654696059,Low,None,None,None,5.348988643914014
41739.0,2020-07-17,00:57:00,High,18.0,Evening,206.8669600722856,None,None,None,None,13.829699293423694
41740.0,2020-01-22,04:56:00,Low,11.0,Afternoon,17.930651161713214,None,None,None,None,2.743947209543388
41741.0,2020-02-26,20:40:00,Low,3.0,Evening,204.40742966212665,None,Low,Mid,High,11.505334127782133
41742.0,2021-11-22,11:48:00,Low,9.0,Evening,94.01054146099256,Low,None,None,Low,6.644337083023164
41743.0,2023-08-06,17:14:00,Low,14.0,Evening,95.19336811278642,Mid,None,None,None,7.801334542342404
41744.0,2022-11-24,06:48:00,Moderate,1.0,Afternoon,120.31267658296453,None,None,High,None,6.296984122052199
41745.0,2021-03-09,20:56:00,High,20.0,Afternoon,162.85281640669763,None,Low,None,None,9.143292396075203
41746.0,2021-07-28,22:30:00,High,7.0,Afternoon,163.75361281675075,None,None,None,None,6.099173126270947
41747.0,2022-07-28,11:39:00,Moderate,17.0,Morning,133.48132803292688,Mid,Low,None,None,8.062567203472437
41748.0,2022-02-04,18:48:00,Moderate,19.0,Evening,149.59304986600895,None,None,None,None,9.867039532077206
41749.0,2021-04-22,12:23:00,Moderate,14.0,Afternoon,112.90321535956323,None,None,Low,Low,5.175539463279991
41750.0,2023-02-02,10:40:00,Moderate,18.0,Afternoon,95.85335876490578,None,None,None,Low,8.13722547577438
41751.0,2020-12-08,08:05:00,Moderate,20.0,Afternoon,67.57289961920644,None,Low,None,Low,6.809663133461886
